name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsor_analytics\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Admins can manage analytics"",""Sponsors can view their own analytics""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsor_analytics"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsor_analytics_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsor_analytics\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Admins can manage analytics"",""Sponsors can view their own analytics""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsor_analytics"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsor_analytics_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsors\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Active sponsors are viewable by all"",""Admins can manage sponsors""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsors"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsors_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsors\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Active sponsors are viewable by all"",""Admins can manage sponsors""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsors"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsors_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsors\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Active sponsors are viewable by all"",""Admins can manage sponsors""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsors"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsors_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.sponsors\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Active sponsors are viewable by all"",""Admins can manage sponsors""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""sponsors"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_sponsors_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_points\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Points are viewable by all"",""Users can view own points""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_points"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_points_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_points\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Points are viewable by all"",""Users can view own points""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_points"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_points_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_points\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Points are viewable by all"",""Users can view own points""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_points"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_points_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.user_points\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Points are viewable by all"",""Users can view own points""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""user_points"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_user_points_dashboard_user_SELECT
duplicate_index,Duplicate Index,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects cases where two ore more identical indexes exist.,"Table \`public.pub_likes\` has identical indexes {idx_pub_likes_pub,idx_pub_likes_pub_id}. Drop all except one of them",https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index,"{""name"":""pub_likes"",""type"":""table"",""schema"":""public"",""indexes"":[""idx_pub_likes_pub"",""idx_pub_likes_pub_id""]}","duplicate_index_public_pub_likes_{idx_pub_likes_pub,idx_pub_likes_pub_id}"
duplicate_index,Duplicate Index,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects cases where two ore more identical indexes exist.,"Table \`public.pub_likes\` has identical indexes {idx_pub_likes_user,idx_pub_likes_user_id}. Drop all except one of them",https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index,"{""name"":""pub_likes"",""type"":""table"",""schema"":""public"",""indexes"":[""idx_pub_likes_user"",""idx_pub_likes_user_id""]}","duplicate_index_public_pub_likes_{idx_pub_likes_user,idx_pub_likes_user_id}"
duplicate_index,Duplicate Index,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects cases where two ore more identical indexes exist.,"Table \`public.pubs\` has identical indexes {pubs_source_id_key,pubs_source_id_uq}. Drop all except one of them",https://supabase.com/docs/guides/database/database-linter?lint=0009_duplicate_index,"{""name"":""pubs"",""type"":""table"",""schema"":""public"",""indexes"":[""pubs_source_id_key"",""pubs_source_id_uq""]}","duplicate_index_public_pubs_{pubs_source_id_key,pubs_source_id_uq}"
